# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995085_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995085.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995085.bam
PA2824	refseq|NC_002516.2|chromosome	3177090	3179450	+	2361	3320
PA2825	refseq|NC_002516.2|chromosome	3179469	3179960	-	492	722
PA2826	refseq|NC_002516.2|chromosome	3179957	3180442	-	486	1013
PA2827	refseq|NC_002516.2|chromosome	3180554	3180952	-	399	3059
PA2828	refseq|NC_002516.2|chromosome	3181137	3182348	+	1212	1816
PA2829	refseq|NC_002516.2|chromosome	3182400	3182852	+	453	289
PA2830	refseq|NC_002516.2|chromosome	3182986	3183861	+	876	12298
PA2831	refseq|NC_002516.2|chromosome	3184002	3185129	+	1128	910
PA2832	refseq|NC_002516.2|chromosome	3185161	3185817	-	657	866
PA2833	refseq|NC_002516.2|chromosome	3185873	3186319	-	447	193
PA2834	refseq|NC_002516.2|chromosome	3186449	3187408	+	960	1319
PA2835	refseq|NC_002516.2|chromosome	3187546	3189138	+	1593	202
PA2836	refseq|NC_002516.2|chromosome	3189150	3190214	+	1065	82
PA2837	refseq|NC_002516.2|chromosome	3190211	3191650	+	1440	125
PA2838	refseq|NC_002516.2|chromosome	3191687	3192658	+	972	213
PA2839	refseq|NC_002516.2|chromosome	3192749	3193519	+	771	272
PA2840	refseq|NC_002516.2|chromosome	3193886	3195589	-	1704	594
PA2841	refseq|NC_002516.2|chromosome	3195900	3196691	+	792	1480
PA2842	refseq|NC_002516.2|chromosome	3196717	3197466	-	750	779
PA2843	refseq|NC_002516.2|chromosome	3197642	3198988	+	1347	1086
PA2844	refseq|NC_002516.2|chromosome	3199029	3200237	-	1209	913
PA2845	refseq|NC_002516.2|chromosome	3200320	3200553	-	234	74
PA2846	refseq|NC_002516.2|chromosome	3200650	3201504	+	855	792
PA2847	refseq|NC_002516.2|chromosome	3201506	3202255	-	750	234
PA2848	refseq|NC_002516.2|chromosome	3202293	3203312	+	1020	742
PA2849	refseq|NC_002516.2|chromosome	3203398	3203853	+	456	1686
PA2850	refseq|NC_002516.2|chromosome	3203998	3204426	+	429	448
PA2851	refseq|NC_002516.2|chromosome	3204514	3205080	-	567	6147
PA2852	refseq|NC_002516.2|chromosome	3205123	3206253	-	1131	886
PA2852.1	refseq|NC_002516.2|chromosome	3206408	3206497	+	90	89
PA2852.2	refseq|NC_002516.2|chromosome	3206733	3206877	+	145	298
PA2853	refseq|NC_002516.2|chromosome	3206915	3207166	+	252	88261
PA2854	refseq|NC_002516.2|chromosome	3207290	3208261	-	972	5659
PA2855	refseq|NC_002516.2|chromosome	3208339	3208617	-	279	620
PA2856	refseq|NC_002516.2|chromosome	3208673	3209278	-	606	2165
PA2857	refseq|NC_002516.2|chromosome	3209289	3209972	+	684	917
PA2858	refseq|NC_002516.2|chromosome	3209981	3212473	+	2493	2226
PA2859	refseq|NC_002516.2|chromosome	3212525	3213031	+	507	690
PA2860	refseq|NC_002516.2|chromosome	3213044	3213484	-	441	2172
PA2861	refseq|NC_002516.2|chromosome	3213538	3214086	+	549	243
PA2862	refseq|NC_002516.2|chromosome	3214282	3215217	+	936	20069
PA2863	refseq|NC_002516.2|chromosome	3215423	3216289	+	867	1664
PA2864	refseq|NC_002516.2|chromosome	3216456	3216890	-	435	1615
PA2865	refseq|NC_002516.2|chromosome	3216989	3218419	-	1431	1935
PA2866	refseq|NC_002516.2|chromosome	3218666	3219469	+	804	762
PA2867	refseq|NC_002516.2|chromosome	3219608	3221080	+	1473	1510
PA2868	refseq|NC_002516.2|chromosome	3221206	3221565	+	360	605
PA2869	refseq|NC_002516.2|chromosome	3221652	3222140	+	489	657
PA2870	refseq|NC_002516.2|chromosome	3222150	3223727	+	1578	1581
PA2871	refseq|NC_002516.2|chromosome	3223736	3224533	-	798	1487
PA2872	refseq|NC_002516.2|chromosome	3224614	3225384	-	771	451
PA2873	refseq|NC_002516.2|chromosome	3225381	3227387	-	2007	413
PA2874	refseq|NC_002516.2|chromosome	3227384	3228337	-	954	136
PA2875	refseq|NC_002516.2|chromosome	3228337	3229254	-	918	481
PA2876	refseq|NC_002516.2|chromosome	3229484	3230182	-	699	566
PA2877	refseq|NC_002516.2|chromosome	3230279	3231172	-	894	1128
PA2878	refseq|NC_002516.2|chromosome	3231218	3231859	+	642	282
PA2879	refseq|NC_002516.2|chromosome	3231882	3232772	-	891	1329
PA2880	refseq|NC_002516.2|chromosome	3232819	3233334	+	516	121
PA2881	refseq|NC_002516.2|chromosome	3233343	3234254	-	912	143
PA2882	refseq|NC_002516.2|chromosome	3234256	3235371	-	1116	226
PA2883	refseq|NC_002516.2|chromosome	3235794	3235961	+	168	3277
PA2884	refseq|NC_002516.2|chromosome	3236194	3236958	+	765	1403
PA2885	refseq|NC_002516.2|chromosome	3236959	3237555	-	597	1382
PA2886	refseq|NC_002516.2|chromosome	3237836	3239638	+	1803	1010
PA2887	refseq|NC_002516.2|chromosome	3239711	3240589	+	879	584
PA2888	refseq|NC_002516.2|chromosome	3240591	3242207	+	1617	755
PA2889	refseq|NC_002516.2|chromosome	3242324	3243484	+	1161	1114
PA2890	refseq|NC_002516.2|chromosome	3243505	3244299	+	795	352
PA2891	refseq|NC_002516.2|chromosome	3244345	3246330	+	1986	721
PA2892	refseq|NC_002516.2|chromosome	3246382	3247206	+	825	369
PA2893	refseq|NC_002516.2|chromosome	3247369	3249195	+	1827	1846
PA2894	refseq|NC_002516.2|chromosome	3249209	3249631	-	423	823
PA2895	refseq|NC_002516.2|chromosome	3249977	3250741	-	765	732
PA2896	refseq|NC_002516.2|chromosome	3250738	3251322	-	585	1042
PA2897	refseq|NC_002516.2|chromosome	3251651	3253090	-	1440	10069
PA2898	refseq|NC_002516.2|chromosome	3253312	3253680	-	369	721
PA2899	refseq|NC_002516.2|chromosome	3253766	3254404	-	639	1948
PA2900	refseq|NC_002516.2|chromosome	3254598	3255407	-	810	1560
PA2901	refseq|NC_002516.2|chromosome	3255407	3255766	-	360	820
PA2902	refseq|NC_002516.2|chromosome	3255763	3256611	-	849	2270
PA2903	refseq|NC_002516.2|chromosome	3256681	3258360	-	1680	332
PA2904	refseq|NC_002516.2|chromosome	3258353	3259105	-	753	123
PA2905	refseq|NC_002516.2|chromosome	3259102	3259728	-	627	81
PA2906	refseq|NC_002516.2|chromosome	3259725	3261185	-	1461	314
PA2907	refseq|NC_002516.2|chromosome	3261522	3262769	+	1248	971
PA2908	refseq|NC_002516.2|chromosome	3262762	3263862	+	1101	510
PA2909	refseq|NC_002516.2|chromosome	3263859	3264587	+	729	125
PA2910	refseq|NC_002516.2|chromosome	3264642	3265211	-	570	147
PA2911	refseq|NC_002516.2|chromosome	3265848	3268004	+	2157	510
PA2912	refseq|NC_002516.2|chromosome	3268057	3268830	+	774	101
PA2913	refseq|NC_002516.2|chromosome	3268827	3269798	+	972	113
PA2914	refseq|NC_002516.2|chromosome	3269795	3270826	+	1032	879
PA2915	refseq|NC_002516.2|chromosome	3270827	3271693	-	867	3094
PA2916	refseq|NC_002516.2|chromosome	3271813	3272406	-	594	88
PA2917	refseq|NC_002516.2|chromosome	3272457	3273293	-	837	520
PA2918	refseq|NC_002516.2|chromosome	3273504	3274277	+	774	722
PA2919	refseq|NC_002516.2|chromosome	3274328	3274585	+	258	119
PA2920	refseq|NC_002516.2|chromosome	3274597	3276234	-	1638	1177
PA2921	refseq|NC_002516.2|chromosome	3276319	3277308	-	990	342
PA2922	refseq|NC_002516.2|chromosome	3277409	3278578	+	1170	168
PA2923	refseq|NC_002516.2|chromosome	3278638	3279423	+	786	146
PA2924	refseq|NC_002516.2|chromosome	3279479	3280168	+	690	133
PA2925	refseq|NC_002516.2|chromosome	3280165	3280878	+	714	138
PA2926	refseq|NC_002516.2|chromosome	3280899	3281666	+	768	93
PA2927	refseq|NC_002516.2|chromosome	3281988	3283319	+	1332	549
PA2928	refseq|NC_002516.2|chromosome	3283375	3284598	-	1224	283
PA2929	refseq|NC_002516.2|chromosome	3285007	3285621	-	615	301
PA2930	refseq|NC_002516.2|chromosome	3285687	3286613	+	927	2384
PA2931	refseq|NC_002516.2|chromosome	3286624	3287214	-	591	1123
PA2932	refseq|NC_002516.2|chromosome	3287340	3288449	+	1110	355
PA2933	refseq|NC_002516.2|chromosome	3288515	3289693	+	1179	239
PA2934	refseq|NC_002516.2|chromosome	3289715	3290674	+	960	288
PA2935	refseq|NC_002516.2|chromosome	3290694	3291173	-	480	114
PA2936	refseq|NC_002516.2|chromosome	3291283	3291864	+	582	167
PA2937	refseq|NC_002516.2|chromosome	3291960	3292268	+	309	3131
PA2938	refseq|NC_002516.2|chromosome	3292324	3293781	-	1458	2122
PA2939	refseq|NC_002516.2|chromosome	3294282	3295892	+	1611	2654
PA2940	refseq|NC_002516.2|chromosome	3295979	3297118	-	1140	895
PA2941	refseq|NC_002516.2|chromosome	3297240	3297884	-	645	943
PA2942	refseq|NC_002516.2|chromosome	3297905	3298921	-	1017	1257
PA2942.1	refseq|NC_002516.2|chromosome	3299022	3299269	+	248	360
PA2943	refseq|NC_002516.2|chromosome	3299492	3300586	+	1095	987
PA2944	refseq|NC_002516.2|chromosome	3300615	3304361	-	3747	1192
PA2945	refseq|NC_002516.2|chromosome	3304437	3305564	-	1128	1621
PA2946	refseq|NC_002516.2|chromosome	3305919	3307013	+	1095	2471
PA2947	refseq|NC_002516.2|chromosome	3307085	3307513	+	429	149
PA2948	refseq|NC_002516.2|chromosome	3307510	3308262	+	753	167
PA2949	refseq|NC_002516.2|chromosome	3308391	3309338	+	948	752
PA2950	refseq|NC_002516.2|chromosome	3309411	3310607	-	1197	5286
PA2951	refseq|NC_002516.2|chromosome	3310792	3311721	-	930	34421
PA2952	refseq|NC_002516.2|chromosome	3311721	3312470	-	750	30520
PA2953	refseq|NC_002516.2|chromosome	3312791	3314446	+	1656	5890
PA2954	refseq|NC_002516.2|chromosome	3314495	3315064	-	570	478
PA2955	refseq|NC_002516.2|chromosome	3315057	3315689	-	633	471
PA2956	refseq|NC_002516.2|chromosome	3315754	3316650	-	897	788
PA2957	refseq|NC_002516.2|chromosome	3316800	3317438	-	639	2024
PA2958	refseq|NC_002516.2|chromosome	3317524	3318657	+	1134	2280
PA2958.1	refseq|NC_002516.2|chromosome	3318663	3318859	+	197	254
PA2959	refseq|NC_002516.2|chromosome	3318883	3319659	-	777	1595
PA2960	refseq|NC_002516.2|chromosome	3319674	3320030	-	357	2535
PA2961	refseq|NC_002516.2|chromosome	3320064	3321050	-	987	1680
PA2962	refseq|NC_002516.2|chromosome	3321043	3321675	-	633	1424
PA2963	refseq|NC_002516.2|chromosome	3321704	3322753	-	1050	2180
PA2964	refseq|NC_002516.2|chromosome	3322759	3323574	-	816	1457
PA2965	refseq|NC_002516.2|chromosome	3323574	3324818	-	1245	9949
PA2966	refseq|NC_002516.2|chromosome	3324947	3325183	-	237	29107
PA2967	refseq|NC_002516.2|chromosome	3325379	3326122	-	744	5472
PA2968	refseq|NC_002516.2|chromosome	3326145	3327083	-	939	3495
PA2969	refseq|NC_002516.2|chromosome	3327189	3328169	-	981	494
PA2970	refseq|NC_002516.2|chromosome	3328203	3328385	-	183	2671
PA2971	refseq|NC_002516.2|chromosome	3328399	3328935	-	537	4468
PA2972	refseq|NC_002516.2|chromosome	3329045	3329623	+	579	455
PA2973	refseq|NC_002516.2|chromosome	3329690	3330670	-	981	1494
PA2974	refseq|NC_002516.2|chromosome	3330663	3331355	-	693	1197
PA2975	refseq|NC_002516.2|chromosome	3331348	3332304	-	957	3709
PA2976	refseq|NC_002516.2|chromosome	3332881	3336054	+	3174	14240
PA2977	refseq|NC_002516.2|chromosome	3336212	3337231	-	1020	750
PA2978	refseq|NC_002516.2|chromosome	3337228	3337692	-	465	806
PA2979	refseq|NC_002516.2|chromosome	3337692	3338456	-	765	1393
PA2980	refseq|NC_002516.2|chromosome	3338456	3338641	-	186	1087
PA2981	refseq|NC_002516.2|chromosome	3338679	3339677	-	999	986
PA2982	refseq|NC_002516.2|chromosome	3339677	3340117	-	441	381
PA2983	refseq|NC_002516.2|chromosome	3340114	3340749	-	636	513
PA2984	refseq|NC_002516.2|chromosome	3340822	3343047	-	2226	631
PA2985	refseq|NC_002516.2|chromosome	3343178	3343711	+	534	408
PA2986	refseq|NC_002516.2|chromosome	3343799	3345100	-	1302	1426
PA2987	refseq|NC_002516.2|chromosome	3345113	3345796	-	684	1308
PA2988	refseq|NC_002516.2|chromosome	3345789	3347039	-	1251	1605
PA2989	refseq|NC_002516.2|chromosome	3346977	3347741	+	765	1166
PA2990	refseq|NC_002516.2|chromosome	3348073	3348795	+	723	2607
PA2991	refseq|NC_002516.2|chromosome	3348838	3350232	-	1395	5578
PA2992	refseq|NC_002516.2|chromosome	3350411	3350638	-	228	772
PA2993	refseq|NC_002516.2|chromosome	3350635	3351663	-	1029	1294
PA2994	refseq|NC_002516.2|chromosome	3351656	3352879	-	1224	1881
PA2995	refseq|NC_002516.2|chromosome	3352890	3353498	-	609	860
PA2996	refseq|NC_002516.2|chromosome	3353498	3354172	-	675	1602
PA2997	refseq|NC_002516.2|chromosome	3354169	3354954	-	786	1286
PA2998	refseq|NC_002516.2|chromosome	3354947	3356158	-	1212	2562
PA2999	refseq|NC_002516.2|chromosome	3356162	3357499	-	1338	2985
PA3000	refseq|NC_002516.2|chromosome	3357758	3359167	-	1410	1977
PA3001	refseq|NC_002516.2|chromosome	3359269	3360654	-	1386	15440
PA3002	refseq|NC_002516.2|chromosome	3360875	3364321	+	3447	5520
PA3003	refseq|NC_002516.2|chromosome	3364332	3364961	+	630	1579
PA3004	refseq|NC_002516.2|chromosome	3365007	3365744	-	738	3032
PA3005	refseq|NC_002516.2|chromosome	3365756	3366754	-	999	3573
PA3006	refseq|NC_002516.2|chromosome	3366970	3367671	-	702	1540
PA3007	refseq|NC_002516.2|chromosome	3367903	3368517	+	615	2210
PA3008	refseq|NC_002516.2|chromosome	3368529	3369014	+	486	899
PA3009	refseq|NC_002516.2|chromosome	3369036	3369269	-	234	890
PA3010	refseq|NC_002516.2|chromosome	3369475	3369993	-	519	1850
PA3011	refseq|NC_002516.2|chromosome	3370100	3372706	-	2607	8991
PA3012	refseq|NC_002516.2|chromosome	3372797	3373171	-	375	422
PA3013	refseq|NC_002516.2|chromosome	3373254	3374429	-	1176	6405
PA3014	refseq|NC_002516.2|chromosome	3374460	3376607	-	2148	15366
PA3015	refseq|NC_002516.2|chromosome	3377035	3377853	+	819	2510
PA3016	refseq|NC_002516.2|chromosome	3377870	3378304	-	435	1044
PA3017	refseq|NC_002516.2|chromosome	3378512	3378949	+	438	5662
PA3018	refseq|NC_002516.2|chromosome	3378979	3379665	-	687	932
PA3019	refseq|NC_002516.2|chromosome	3379815	3381737	-	1923	1887
PA3020	refseq|NC_002516.2|chromosome	3381963	3383891	+	1929	4130
PA3021	refseq|NC_002516.2|chromosome	3383948	3384334	+	387	1022
PA3022	refseq|NC_002516.2|chromosome	3384378	3385184	-	807	3274
PA3023	refseq|NC_002516.2|chromosome	3385287	3386195	-	909	901
PA3024	refseq|NC_002516.2|chromosome	3386270	3387829	-	1560	893
PA3025	refseq|NC_002516.2|chromosome	3387850	3389430	-	1581	735
PA3026	refseq|NC_002516.2|chromosome	3389436	3391031	-	1596	1277
PA3027	refseq|NC_002516.2|chromosome	3391208	3392239	+	1032	1354
PA3028	refseq|NC_002516.2|chromosome	3392268	3393485	-	1218	2472
PA3029	refseq|NC_002516.2|chromosome	3393482	3394021	-	540	3497
PA3030	refseq|NC_002516.2|chromosome	3394088	3394684	+	597	524
PA3031	refseq|NC_002516.2|chromosome	3394816	3395037	+	222	10142
PA3031.1	refseq|NC_002516.2|chromosome	3395190	3395266	+	77	54
PA3032	refseq|NC_002516.2|chromosome	3395325	3396728	-	1404	2495
PA3033	refseq|NC_002516.2|chromosome	3397096	3397374	-	279	522
PA3034	refseq|NC_002516.2|chromosome	3397381	3397938	-	558	949
PA3035	refseq|NC_002516.2|chromosome	3398104	3398700	+	597	261
PA3036	refseq|NC_002516.2|chromosome	3398717	3399649	+	933	241
PA3037	refseq|NC_002516.2|chromosome	3399649	3400515	+	867	368
PA3038	refseq|NC_002516.2|chromosome	3400684	3401949	+	1266	9133
PA3039	refseq|NC_002516.2|chromosome	3402134	3403516	-	1383	221
PA3040	refseq|NC_002516.2|chromosome	3403812	3404141	+	330	4958
PA3041	refseq|NC_002516.2|chromosome	3404145	3404525	+	381	1210
PA3042	refseq|NC_002516.2|chromosome	3404539	3404862	+	324	457
PA3043	refseq|NC_002516.2|chromosome	3404979	3406310	+	1332	2038
PA3044	refseq|NC_002516.2|chromosome	3406321	3408546	-	2226	597
PA3045	refseq|NC_002516.2|chromosome	3408560	3409183	-	624	237
PA3046	refseq|NC_002516.2|chromosome	3409609	3409953	-	345	1561
PA3047	refseq|NC_002516.2|chromosome	3410264	3411694	+	1431	1925
PA3048	refseq|NC_002516.2|chromosome	3411763	3413940	-	2178	3137
PA3049	refseq|NC_002516.2|chromosome	3414401	3414613	+	213	217749
PA3050	refseq|NC_002516.2|chromosome	3414701	3415729	-	1029	1752
PA3051	refseq|NC_002516.2|chromosome	3415786	3416067	-	282	350
PA3052	refseq|NC_002516.2|chromosome	3416061	3417041	+	981	2558
PA3053	refseq|NC_002516.2|chromosome	3417113	3418120	+	1008	1820
PA3054	refseq|NC_002516.2|chromosome	3418288	3420192	+	1905	1895
PA3055	refseq|NC_002516.2|chromosome	3420309	3420785	-	477	1473
PA3056	refseq|NC_002516.2|chromosome	3420823	3421299	-	477	1361
PA3057	refseq|NC_002516.2|chromosome	3421425	3421655	+	231	333
PA3058	refseq|NC_002516.2|chromosome	3421696	3423066	-	1371	541
PA3059	refseq|NC_002516.2|chromosome	3423068	3424591	-	1524	424
PA3060	refseq|NC_002516.2|chromosome	3424588	3425577	-	990	293
PA3061	refseq|NC_002516.2|chromosome	3425555	3426922	-	1368	427
PA3062	refseq|NC_002516.2|chromosome	3426928	3427446	-	519	89
PA3063	refseq|NC_002516.2|chromosome	3427486	3431067	-	3582	417
PA3064	refseq|NC_002516.2|chromosome	3431045	3433891	-	2847	1419
PA3065	refseq|NC_002516.2|chromosome	3434373	3435359	-	987	12359
PA3066	refseq|NC_002516.2|chromosome	3435372	3435944	-	573	33223
PA3067	refseq|NC_002516.2|chromosome	3435987	3436430	-	444	22075
PA3068	refseq|NC_002516.2|chromosome	3436578	3441440	-	4863	8539
PA3069	refseq|NC_002516.2|chromosome	3441713	3442330	-	618	321
PA3070	refseq|NC_002516.2|chromosome	3442823	3443803	+	981	2459
PA3071	refseq|NC_002516.2|chromosome	3443814	3444752	+	939	868
PA3072	refseq|NC_002516.2|chromosome	3444749	3445243	+	495	130
PA3073	refseq|NC_002516.2|chromosome	3445236	3446258	+	1023	282
PA3074	refseq|NC_002516.2|chromosome	3446255	3448015	+	1761	565
PA3075	refseq|NC_002516.2|chromosome	3448012	3449643	+	1632	879
PA3076	refseq|NC_002516.2|chromosome	3449697	3450776	+	1080	1203
PA3077	refseq|NC_002516.2|chromosome	3450838	3451509	+	672	537
PA3078	refseq|NC_002516.2|chromosome	3451506	3452801	+	1296	709
PA3079	refseq|NC_002516.2|chromosome	3452872	3455253	-	2382	5679
PA3080	refseq|NC_002516.2|chromosome	3455266	3456363	-	1098	3048
PA3081	refseq|NC_002516.2|chromosome	3456543	3457910	-	1368	907
PA3082	refseq|NC_002516.2|chromosome	3457969	3459933	-	1965	1542
PA3083	refseq|NC_002516.2|chromosome	3460380	3463037	-	2658	11510
PA3084	refseq|NC_002516.2|chromosome	3463056	3463856	-	801	1605
PA3085	refseq|NC_002516.2|chromosome	3463889	3464152	-	264	431
PA3086	refseq|NC_002516.2|chromosome	3464236	3465096	-	861	761
PA3087	refseq|NC_002516.2|chromosome	3465093	3466073	-	981	1145
PA3088	refseq|NC_002516.2|chromosome	3466073	3466960	-	888	2138
PA3089	refseq|NC_002516.2|chromosome	3467085	3468050	+	966	657
PA3090	refseq|NC_002516.2|chromosome	3468108	3468965	+	858	361
PA3091	refseq|NC_002516.2|chromosome	3468988	3470427	-	1440	1825
PA3092	refseq|NC_002516.2|chromosome	3470764	3472803	-	2040	542
PA3093	refseq|NC_002516.2|chromosome	3473018	3474136	+	1119	2850
PA3094	refseq|NC_002516.2|chromosome	3474133	3475170	+	1038	1712
PA3094.1	refseq|NC_002516.2|chromosome	3475457	3475533	-	77	242
PA3094.2	refseq|NC_002516.2|chromosome	3475648	3475724	-	77	89
PA3094.3	refseq|NC_002516.2|chromosome	3475741	3475816	-	76	30
PA3095	refseq|NC_002516.2|chromosome	3475956	3476480	-	525	929
PA3096	refseq|NC_002516.2|chromosome	3476482	3477630	-	1149	1007
PA3097	refseq|NC_002516.2|chromosome	3477627	3478628	-	1002	793
PA3098	refseq|NC_002516.2|chromosome	3478625	3479338	-	714	572
PA3099	refseq|NC_002516.2|chromosome	3479335	3479724	-	390	407
PA3100	refseq|NC_002516.2|chromosome	3479721	3480239	-	519	507
PA3101	refseq|NC_002516.2|chromosome	3480246	3480692	-	447	2081
PA3102	refseq|NC_002516.2|chromosome	3480697	3481914	-	1218	1803
PA3103	refseq|NC_002516.2|chromosome	3481914	3483422	-	1509	4767
PA3104	refseq|NC_002516.2|chromosome	3483642	3484349	+	708	2574
PA3105	refseq|NC_002516.2|chromosome	3484354	3486330	+	1977	4064
PA3106	refseq|NC_002516.2|chromosome	3486417	3487184	-	768	1580
PA3107	refseq|NC_002516.2|chromosome	3487181	3488392	-	1212	4826
PA3108	refseq|NC_002516.2|chromosome	3488409	3489914	-	1506	11444
PA3109	refseq|NC_002516.2|chromosome	3490136	3490678	-	543	1008
PA3110	refseq|NC_002516.2|chromosome	3490752	3491411	-	660	1507
PA3111	refseq|NC_002516.2|chromosome	3491415	3492704	-	1290	2813
PA3112	refseq|NC_002516.2|chromosome	3492701	3493573	-	873	4901
PA3113	refseq|NC_002516.2|chromosome	3493842	3494477	-	636	1278
PA3114	refseq|NC_002516.2|chromosome	3494567	3495424	-	858	601
PA3115	refseq|NC_002516.2|chromosome	3495446	3498205	-	2760	24613
PA3116	refseq|NC_002516.2|chromosome	3498374	3499384	-	1011	1095
PA3117	refseq|NC_002516.2|chromosome	3499486	3500598	-	1113	3954
PA3118	refseq|NC_002516.2|chromosome	3500668	3501750	-	1083	3340
PA3119	refseq|NC_002516.2|chromosome	3501809	3502372	-	564	386
PA3120	refseq|NC_002516.2|chromosome	3502642	3503280	-	639	1122
PA3121	refseq|NC_002516.2|chromosome	3503292	3504716	-	1425	2094
PA3122	refseq|NC_002516.2|chromosome	3504879	3505772	+	894	1094
PA3123	refseq|NC_002516.2|chromosome	3505865	3506242	-	378	2129
PA3124	refseq|NC_002516.2|chromosome	3506322	3507233	-	912	3209
PA3125	refseq|NC_002516.2|chromosome	3507345	3508673	+	1329	1319
PA3126	refseq|NC_002516.2|chromosome	3508717	3509166	-	450	23684
PA3127	refseq|NC_002516.2|chromosome	3509324	3510127	+	804	1026
PA3128	refseq|NC_002516.2|chromosome	3510144	3510890	+	747	839
PA3129	refseq|NC_002516.2|chromosome	3510905	3511864	-	960	440
PA3130	refseq|NC_002516.2|chromosome	3511957	3512394	-	438	298
PA3131	refseq|NC_002516.2|chromosome	3512394	3513041	-	648	686
PA3132	refseq|NC_002516.2|chromosome	3513154	3514011	-	858	340
PA3133	refseq|NC_002516.2|chromosome	3514023	3514565	-	543	504
PA3133.1	refseq|NC_002516.2|chromosome	3514723	3514798	-	76	8
PA3133.2	refseq|NC_002516.2|chromosome	3514845	3514920	-	76	355
PA3133.3	refseq|NC_002516.2|chromosome	3515014	3515089	-	76	85
PA3133.4	refseq|NC_002516.2|chromosome	3515138	3515213	-	76	479
PA3134	refseq|NC_002516.2|chromosome	3515416	3516900	-	1485	3237
PA3135	refseq|NC_002516.2|chromosome	3516938	3517858	-	921	529
PA3136	refseq|NC_002516.2|chromosome	3517928	3518995	+	1068	298
PA3137	refseq|NC_002516.2|chromosome	3519045	3520544	+	1500	915
PA3138	refseq|NC_002516.2|chromosome	3520548	3522560	-	2013	6816
PA3139	refseq|NC_002516.2|chromosome	3522748	3523944	+	1197	7801
PA3139.1	refseq|NC_002516.2|chromosome	3524012	3524087	+	76	22
PA3140	refseq|NC_002516.2|chromosome	3524161	3524490	-	330	313
PA3141	refseq|NC_002516.2|chromosome	3524681	3526678	-	1998	7699
PA3142	refseq|NC_002516.2|chromosome	3527429	3527734	-	306	3025
