# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995086_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995086.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995086.bam
PA3440.1	refseq|NC_002516.2|chromosome	3847200	3847538	+	339	2765
PA3441	refseq|NC_002516.2|chromosome	3847718	3847933	-	216	371
PA3442	refseq|NC_002516.2|chromosome	3847974	3848798	-	825	248
PA3443	refseq|NC_002516.2|chromosome	3848795	3849583	-	789	156
PA3444	refseq|NC_002516.2|chromosome	3849604	3850752	-	1149	200
PA3445	refseq|NC_002516.2|chromosome	3850830	3851801	-	972	342
PA3446	refseq|NC_002516.2|chromosome	3851920	3852513	-	594	410
PA3447	refseq|NC_002516.2|chromosome	3852667	3853416	-	750	178
PA3448	refseq|NC_002516.2|chromosome	3853413	3854237	-	825	229
PA3449	refseq|NC_002516.2|chromosome	3854241	3855242	-	1002	52
PA3450	refseq|NC_002516.2|chromosome	3855493	3856131	-	639	1427
PA3451	refseq|NC_002516.2|chromosome	3856337	3856546	+	210	630
PA3452	refseq|NC_002516.2|chromosome	3856749	3858320	+	1572	927
PA3453	refseq|NC_002516.2|chromosome	3858544	3859209	-	666	110
PA3454	refseq|NC_002516.2|chromosome	3859338	3860522	-	1185	873
PA3455	refseq|NC_002516.2|chromosome	3860675	3862165	-	1491	2713
PA3456	refseq|NC_002516.2|chromosome	3862309	3864273	+	1965	694
PA3457	refseq|NC_002516.2|chromosome	3864374	3865126	+	753	1028
PA3458	refseq|NC_002516.2|chromosome	3865281	3865754	-	474	2547
PA3459	refseq|NC_002516.2|chromosome	3865897	3867666	+	1770	3358
PA3460	refseq|NC_002516.2|chromosome	3867707	3869464	+	1758	2629
PA3461	refseq|NC_002516.2|chromosome	3869461	3870657	+	1197	1830
PA3462	refseq|NC_002516.2|chromosome	3870795	3873554	+	2760	1223
PA3463	refseq|NC_002516.2|chromosome	3873606	3873836	+	231	188
PA3464	refseq|NC_002516.2|chromosome	3874654	3875979	-	1326	453
PA3465	refseq|NC_002516.2|chromosome	3876196	3877911	+	1716	921
PA3466	refseq|NC_002516.2|chromosome	3878033	3879373	-	1341	813
PA3467	refseq|NC_002516.2|chromosome	3879559	3880926	+	1368	404
PA3468	refseq|NC_002516.2|chromosome	3881093	3882421	+	1329	915
PA3469	refseq|NC_002516.2|chromosome	3882441	3882983	+	543	742
PA3470	refseq|NC_002516.2|chromosome	3882980	3883438	+	459	364
PA3471	refseq|NC_002516.2|chromosome	3883560	3885254	-	1695	12057
PA3472	refseq|NC_002516.2|chromosome	3885711	3886307	+	597	952
PA3473	refseq|NC_002516.2|chromosome	3886328	3887227	-	900	345
PA3474	refseq|NC_002516.2|chromosome	3887224	3888084	-	861	318
PA3475	refseq|NC_002516.2|chromosome	3888178	3888984	-	807	1047
PA3476	refseq|NC_002516.2|chromosome	3889139	3889744	-	606	3486
PA3477	refseq|NC_002516.2|chromosome	3889925	3890650	-	726	7662
PA3478	refseq|NC_002516.2|chromosome	3890775	3892055	-	1281	6163
PA3479	refseq|NC_002516.2|chromosome	3892121	3893008	-	888	14169
PA3480	refseq|NC_002516.2|chromosome	3893432	3893998	-	567	1498
PA3481	refseq|NC_002516.2|chromosome	3894099	3895193	-	1095	2623
PA3482	refseq|NC_002516.2|chromosome	3895324	3897357	+	2034	12386
PA3483	refseq|NC_002516.2|chromosome	3897391	3898191	+	801	1166
PA3484	refseq|NC_002516.2|chromosome	3898278	3899504	+	1227	673
PA3485	refseq|NC_002516.2|chromosome	3899501	3899938	+	438	115
PA3486	refseq|NC_002516.2|chromosome	3900233	3902659	+	2427	504
PA3487	refseq|NC_002516.2|chromosome	3902663	3905962	+	3300	1325
PA3488	refseq|NC_002516.2|chromosome	3905959	3907089	+	1131	579
PA3489	refseq|NC_002516.2|chromosome	3907268	3907852	+	585	420
PA3490	refseq|NC_002516.2|chromosome	3907849	3908415	+	567	244
PA3491	refseq|NC_002516.2|chromosome	3908412	3910736	+	2325	804
PA3492	refseq|NC_002516.2|chromosome	3910739	3911773	+	1035	224
PA3493	refseq|NC_002516.2|chromosome	3911773	3912417	+	645	146
PA3494	refseq|NC_002516.2|chromosome	3912410	3913132	+	723	310
PA3495	refseq|NC_002516.2|chromosome	3913129	3913767	+	639	408
PA3496	refseq|NC_002516.2|chromosome	3913876	3914055	+	180	2491
PA3497	refseq|NC_002516.2|chromosome	3914117	3915337	-	1221	371
PA3498	refseq|NC_002516.2|chromosome	3915807	3916763	-	957	482
PA3499	refseq|NC_002516.2|chromosome	3916778	3917212	-	435	160
PA3500	refseq|NC_002516.2|chromosome	3917209	3918228	-	1020	400
PA3501	refseq|NC_002516.2|chromosome	3918251	3918469	-	219	213
PA3502	refseq|NC_002516.2|chromosome	3918471	3918788	-	318	77
PA3503	refseq|NC_002516.2|chromosome	3918796	3919431	-	636	195
PA3504	refseq|NC_002516.2|chromosome	3919774	3921258	-	1485	544
PA3505	refseq|NC_002516.2|chromosome	3921270	3922073	-	804	285
PA3506	refseq|NC_002516.2|chromosome	3922084	3923766	-	1683	609
PA3507	refseq|NC_002516.2|chromosome	3923759	3924556	-	798	163
PA3508	refseq|NC_002516.2|chromosome	3924543	3925376	-	834	259
PA3509	refseq|NC_002516.2|chromosome	3925369	3926238	-	870	199
PA3510	refseq|NC_002516.2|chromosome	3926247	3926777	-	531	502
PA3511	refseq|NC_002516.2|chromosome	3926791	3927552	-	762	167
PA3512	refseq|NC_002516.2|chromosome	3927558	3928334	-	777	152
PA3513	refseq|NC_002516.2|chromosome	3928331	3929338	-	1008	422
PA3514	refseq|NC_002516.2|chromosome	3929379	3930230	-	852	583
PA3515	refseq|NC_002516.2|chromosome	3930743	3931816	-	1074	1641
PA3516	refseq|NC_002516.2|chromosome	3931866	3933317	-	1452	511
PA3517	refseq|NC_002516.2|chromosome	3933317	3934750	-	1434	295
PA3518	refseq|NC_002516.2|chromosome	3934781	3935767	-	987	108
PA3519	refseq|NC_002516.2|chromosome	3935800	3936837	-	1038	347
PA3520	refseq|NC_002516.2|chromosome	3937238	3937432	-	195	183
PA3521	refseq|NC_002516.2|chromosome	3938020	3939495	-	1476	144
PA3522	refseq|NC_002516.2|chromosome	3939492	3942653	-	3162	698
PA3523	refseq|NC_002516.2|chromosome	3942650	3943807	-	1158	395
PA3524	refseq|NC_002516.2|chromosome	3944184	3944570	+	387	1443
PA3525	refseq|NC_002516.2|chromosome	3944662	3945879	-	1218	5659
PA3526	refseq|NC_002516.2|chromosome	3945997	3946962	-	966	777
PA3527	refseq|NC_002516.2|chromosome	3947095	3948141	+	1047	2297
PA3528	refseq|NC_002516.2|chromosome	3948138	3948812	+	675	1716
PA3529	refseq|NC_002516.2|chromosome	3948991	3949593	-	603	73618
PA3530	refseq|NC_002516.2|chromosome	3949853	3950074	+	222	26155
PA3531	refseq|NC_002516.2|chromosome	3950284	3950760	+	477	2715
PA3532	refseq|NC_002516.2|chromosome	3950827	3951978	-	1152	208
PA3533	refseq|NC_002516.2|chromosome	3952061	3952387	-	327	5405
PA3534	refseq|NC_002516.2|chromosome	3952500	3954608	-	2109	1243
PA3535	refseq|NC_002516.2|chromosome	3954907	3957894	+	2988	3115
PA3535.1	refseq|NC_002516.2|chromosome	3958051	3958150	+	100	157
PA3536	refseq|NC_002516.2|chromosome	3958288	3958755	-	468	1187
PA3537	refseq|NC_002516.2|chromosome	3959033	3959950	+	918	1990
PA3538	refseq|NC_002516.2|chromosome	3959955	3961037	+	1083	3025
PA3539	refseq|NC_002516.2|chromosome	3961144	3961923	+	780	1921
PA3540	refseq|NC_002516.2|chromosome	3962825	3964135	+	1311	571
PA3541	refseq|NC_002516.2|chromosome	3964275	3965759	+	1485	565
PA3542	refseq|NC_002516.2|chromosome	3965842	3967011	+	1170	144
PA3543	refseq|NC_002516.2|chromosome	3967025	3968452	+	1428	132
PA3544	refseq|NC_002516.2|chromosome	3968449	3969921	+	1473	368
PA3545	refseq|NC_002516.2|chromosome	3969942	3971573	+	1632	1182
PA3546	refseq|NC_002516.2|chromosome	3971586	3973010	+	1425	165
PA3547	refseq|NC_002516.2|chromosome	3973014	3974117	+	1104	154
PA3548	refseq|NC_002516.2|chromosome	3974359	3975921	+	1563	390
PA3549	refseq|NC_002516.2|chromosome	3975936	3977111	+	1176	100
PA3550	refseq|NC_002516.2|chromosome	3977184	3977834	+	651	287
PA3551	refseq|NC_002516.2|chromosome	3978031	3979476	+	1446	914
PA3552	refseq|NC_002516.2|chromosome	3979860	3981008	+	1149	7328
PA3553	refseq|NC_002516.2|chromosome	3981005	3982024	+	1020	3277
PA3554	refseq|NC_002516.2|chromosome	3982021	3984009	+	1989	9484
PA3555	refseq|NC_002516.2|chromosome	3984006	3984893	+	888	2199
PA3556	refseq|NC_002516.2|chromosome	3984890	3986539	+	1650	2456
PA3557	refseq|NC_002516.2|chromosome	3986536	3986883	+	348	324
PA3558	refseq|NC_002516.2|chromosome	3986880	3987293	+	414	1108
PA3559	refseq|NC_002516.2|chromosome	3987290	3988684	+	1395	7706
PA3560	refseq|NC_002516.2|chromosome	3988838	3990595	-	1758	789
PA3561	refseq|NC_002516.2|chromosome	3990597	3991541	-	945	199
PA3562	refseq|NC_002516.2|chromosome	3991541	3994411	-	2871	760
PA3563	refseq|NC_002516.2|chromosome	3994739	3995728	+	990	1770
PA3564	refseq|NC_002516.2|chromosome	3995841	3996518	+	678	468
PA3565	refseq|NC_002516.2|chromosome	3996806	3997726	-	921	937
PA3566	refseq|NC_002516.2|chromosome	3997822	3998115	+	294	1248
PA3567	refseq|NC_002516.2|chromosome	3998137	3999150	+	1014	2038
PA3568	refseq|NC_002516.2|chromosome	3999208	4001094	-	1887	4392
PA3569	refseq|NC_002516.2|chromosome	4001196	4002092	-	897	1107
PA3570	refseq|NC_002516.2|chromosome	4002108	4003601	-	1494	2379
PA3571	refseq|NC_002516.2|chromosome	4003733	4004656	+	924	525
PA3572	refseq|NC_002516.2|chromosome	4004783	4004959	+	177	589
PA3573	refseq|NC_002516.2|chromosome	4004967	4006145	-	1179	670
PA3574	refseq|NC_002516.2|chromosome	4006510	4007148	+	639	849
PA3574.1	refseq|NC_002516.2|chromosome	4007130	4007324	-	195	405
PA3575	refseq|NC_002516.2|chromosome	4007507	4008037	+	531	326
PA3576	refseq|NC_002516.2|chromosome	4008136	4008558	+	423	1029
PA3577	refseq|NC_002516.2|chromosome	4008938	4009051	-	114	443
PA3578	refseq|NC_002516.2|chromosome	4009542	4010327	-	786	1182
PA3579	refseq|NC_002516.2|chromosome	4010523	4012007	-	1485	652
PA3580	refseq|NC_002516.2|chromosome	4012071	4012541	-	471	436
PA3581	refseq|NC_002516.2|chromosome	4012806	4013645	+	840	1272
PA3582	refseq|NC_002516.2|chromosome	4013685	4015202	+	1518	5166
PA3583	refseq|NC_002516.2|chromosome	4015408	4016163	+	756	625
PA3584	refseq|NC_002516.2|chromosome	4016441	4017979	+	1539	2195
PA3585	refseq|NC_002516.2|chromosome	4018112	4018441	+	330	140
PA3586	refseq|NC_002516.2|chromosome	4018458	4019444	-	987	156
PA3587	refseq|NC_002516.2|chromosome	4019743	4020663	+	921	788
PA3588	refseq|NC_002516.2|chromosome	4020669	4021919	-	1251	382
PA3589	refseq|NC_002516.2|chromosome	4021972	4023177	-	1206	91
PA3590	refseq|NC_002516.2|chromosome	4023200	4024732	-	1533	354
PA3591	refseq|NC_002516.2|chromosome	4024729	4025526	-	798	34
PA3592	refseq|NC_002516.2|chromosome	4025586	4026773	-	1188	78
PA3593	refseq|NC_002516.2|chromosome	4026812	4028539	-	1728	333
PA3594	refseq|NC_002516.2|chromosome	4028653	4029540	+	888	832
PA3595	refseq|NC_002516.2|chromosome	4029759	4031168	+	1410	488
PA3596	refseq|NC_002516.2|chromosome	4031165	4032238	-	1074	396
PA3597	refseq|NC_002516.2|chromosome	4032328	4033650	-	1323	443
PA3598	refseq|NC_002516.2|chromosome	4033850	4034665	-	816	590
PA3599	refseq|NC_002516.2|chromosome	4034793	4035578	+	786	1294
PA3600	refseq|NC_002516.2|chromosome	4035606	4035758	-	153	103
PA3601	refseq|NC_002516.2|chromosome	4035758	4036021	-	264	666
PA3602	refseq|NC_002516.2|chromosome	4036265	4037875	+	1611	879
PA3603	refseq|NC_002516.2|chromosome	4037945	4038316	-	372	304
PA3604	refseq|NC_002516.2|chromosome	4038388	4039041	-	654	909
PA3605	refseq|NC_002516.2|chromosome	4039174	4040100	+	927	381
PA3606	refseq|NC_002516.2|chromosome	4040104	4040820	-	717	378
PA3607	refseq|NC_002516.2|chromosome	4041079	4042170	+	1092	204
PA3608	refseq|NC_002516.2|chromosome	4042175	4043068	+	894	101
PA3609	refseq|NC_002516.2|chromosome	4043061	4043831	+	771	65
PA3610	refseq|NC_002516.2|chromosome	4043920	4044984	+	1065	144
PA3611	refseq|NC_002516.2|chromosome	4045160	4045570	+	411	1483
PA3612	refseq|NC_002516.2|chromosome	4045589	4045810	+	222	150
PA3613	refseq|NC_002516.2|chromosome	4045934	4048339	-	2406	1511
PA3614	refseq|NC_002516.2|chromosome	4048519	4049922	+	1404	3332
PA3615	refseq|NC_002516.2|chromosome	4050005	4051075	+	1071	6119
PA3616	refseq|NC_002516.2|chromosome	4051097	4051558	-	462	2943
PA3617	refseq|NC_002516.2|chromosome	4051564	4052604	-	1041	26277
PA3618	refseq|NC_002516.2|chromosome	4052738	4053244	-	507	576
PA3619	refseq|NC_002516.2|chromosome	4053392	4054399	+	1008	543
PA3620	refseq|NC_002516.2|chromosome	4054525	4057092	+	2568	1575
PA3621	refseq|NC_002516.2|chromosome	4057159	4057482	+	324	1381
PA3621.1	refseq|NC_002516.2|chromosome	4057543	4057658	-	116	989
PA3622	refseq|NC_002516.2|chromosome	4057909	4058913	-	1005	127811
PA3623	refseq|NC_002516.2|chromosome	4059018	4059911	-	894	21144
PA3624	refseq|NC_002516.2|chromosome	4059957	4060592	-	636	1677
PA3625	refseq|NC_002516.2|chromosome	4060625	4061374	-	750	3502
PA3626	refseq|NC_002516.2|chromosome	4061362	4062429	-	1068	1367
PA3627	refseq|NC_002516.2|chromosome	4062426	4062899	-	474	2087
PA3628	refseq|NC_002516.2|chromosome	4062970	4063821	-	852	1774
PA3629	refseq|NC_002516.2|chromosome	4063875	4064987	-	1113	4940
PA3630	refseq|NC_002516.2|chromosome	4065119	4066027	+	909	756
PA3631	refseq|NC_002516.2|chromosome	4066103	4067329	+	1227	1001
PA3632	refseq|NC_002516.2|chromosome	4067295	4067543	+	249	216
PA3633	refseq|NC_002516.2|chromosome	4067604	4068308	-	705	1222
PA3634	refseq|NC_002516.2|chromosome	4068328	4068612	-	285	2080
PA3635	refseq|NC_002516.2|chromosome	4068677	4069966	-	1290	7156
PA3636	refseq|NC_002516.2|chromosome	4070012	4070857	-	846	4152
PA3637	refseq|NC_002516.2|chromosome	4070860	4072488	-	1629	11561
PA3638	refseq|NC_002516.2|chromosome	4072659	4073987	-	1329	1369
PA3639	refseq|NC_002516.2|chromosome	4074057	4075007	-	951	12267
PA3640	refseq|NC_002516.2|chromosome	4075157	4078678	-	3522	4478
PA3641	refseq|NC_002516.2|chromosome	4078808	4080223	-	1416	995
PA3642	refseq|NC_002516.2|chromosome	4080440	4081045	-	606	626
PA3643	refseq|NC_002516.2|chromosome	4081045	4082181	-	1137	1230
PA3644	refseq|NC_002516.2|chromosome	4082185	4082961	-	777	3314
PA3645	refseq|NC_002516.2|chromosome	4082958	4083398	-	441	2500
PA3646	refseq|NC_002516.2|chromosome	4083444	4084505	-	1062	6209
PA3647	refseq|NC_002516.2|chromosome	4084505	4085011	-	507	8234
PA3648	refseq|NC_002516.2|chromosome	4085062	4087455	-	2394	15725
PA3649	refseq|NC_002516.2|chromosome	4087526	4088878	-	1353	3240
PA3650	refseq|NC_002516.2|chromosome	4088904	4090094	-	1191	2606
PA3651	refseq|NC_002516.2|chromosome	4090091	4090906	-	816	1404
PA3652	refseq|NC_002516.2|chromosome	4090900	4091655	-	756	2076
PA3653	refseq|NC_002516.2|chromosome	4091671	4092228	-	558	3749
PA3654	refseq|NC_002516.2|chromosome	4092231	4092968	-	738	1963
PA3655	refseq|NC_002516.2|chromosome	4093167	4094036	-	870	7989
PA3656	refseq|NC_002516.2|chromosome	4094167	4094907	-	741	13171
PA3657	refseq|NC_002516.2|chromosome	4095172	4095957	+	786	7091
PA3658	refseq|NC_002516.2|chromosome	4096124	4098826	+	2703	2849
PA3659	refseq|NC_002516.2|chromosome	4098844	4100052	+	1209	1208
PA3660	refseq|NC_002516.2|chromosome	4100104	4101849	-	1746	1330
PA3661	refseq|NC_002516.2|chromosome	4102087	4102446	+	360	44
PA3662	refseq|NC_002516.2|chromosome	4102768	4103061	+	294	4037
PA3663	refseq|NC_002516.2|chromosome	4103076	4103429	-	354	2430
PA3664	refseq|NC_002516.2|chromosome	4103732	4104079	+	348	3199
PA3665	refseq|NC_002516.2|chromosome	4104092	4104715	+	624	2263
PA3666	refseq|NC_002516.2|chromosome	4104745	4105779	+	1035	7436
PA3667	refseq|NC_002516.2|chromosome	4105874	4107079	+	1206	1102
PA3668	refseq|NC_002516.2|chromosome	4107076	4107498	+	423	284
PA3669	refseq|NC_002516.2|chromosome	4107505	4108485	-	981	852
PA3670	refseq|NC_002516.2|chromosome	4108489	4110336	-	1848	1451
PA3671	refseq|NC_002516.2|chromosome	4110347	4111081	-	735	565
PA3672	refseq|NC_002516.2|chromosome	4111078	4112001	-	924	1205
PA3673	refseq|NC_002516.2|chromosome	4112285	4114789	+	2505	3006
PA3674	refseq|NC_002516.2|chromosome	4114933	4115331	+	399	1348
PA3675	refseq|NC_002516.2|chromosome	4115468	4116148	+	681	993
PA3676	refseq|NC_002516.2|chromosome	4116188	4119265	-	3078	7093
PA3677	refseq|NC_002516.2|chromosome	4119270	4120373	-	1104	4642
PA3678	refseq|NC_002516.2|chromosome	4120469	4121107	+	639	3371
PA3679	refseq|NC_002516.2|chromosome	4121114	4122391	-	1278	1289
PA3680	refseq|NC_002516.2|chromosome	4122420	4123205	-	786	417
PA3681	refseq|NC_002516.2|chromosome	4123261	4123956	-	696	705
PA3682	refseq|NC_002516.2|chromosome	4123961	4124785	-	825	461
PA3683	refseq|NC_002516.2|chromosome	4124858	4125724	-	867	1147
PA3684	refseq|NC_002516.2|chromosome	4125743	4126090	-	348	1451
PA3685	refseq|NC_002516.2|chromosome	4126164	4126844	-	681	241
PA3686	refseq|NC_002516.2|chromosome	4126948	4127595	-	648	3812
PA3687	refseq|NC_002516.2|chromosome	4127756	4130392	-	2637	12530
PA3688	refseq|NC_002516.2|chromosome	4130599	4130943	+	345	1588
PA3689	refseq|NC_002516.2|chromosome	4130952	4131422	-	471	1732
PA3690	refseq|NC_002516.2|chromosome	4131536	4133758	+	2223	4064
PA3691	refseq|NC_002516.2|chromosome	4134138	4134542	+	405	1648
PA3692	refseq|NC_002516.2|chromosome	4134591	4135376	+	786	2471
PA3693	refseq|NC_002516.2|chromosome	4135452	4135973	-	522	419
PA3694	refseq|NC_002516.2|chromosome	4135970	4136293	-	324	666
PA3695	refseq|NC_002516.2|chromosome	4136290	4137195	-	906	1385
PA3696	refseq|NC_002516.2|chromosome	4137192	4137938	-	747	1717
PA3697	refseq|NC_002516.2|chromosome	4138007	4139302	-	1296	3140
PA3698	refseq|NC_002516.2|chromosome	4139311	4139862	-	552	1672
PA3699	refseq|NC_002516.2|chromosome	4139959	4140672	-	714	1347
PA3700	refseq|NC_002516.2|chromosome	4140884	4142389	-	1506	1656
PA3702	refseq|NC_002516.2|chromosome	4143788	4144831	-	1044	1793
PA3703	refseq|NC_002516.2|chromosome	4144939	4145946	-	1008	1125
PA3704	refseq|NC_002516.2|chromosome	4145943	4148252	-	2310	1659
PA3705	refseq|NC_002516.2|chromosome	4148249	4148938	-	690	443
PA3706	refseq|NC_002516.2|chromosome	4148931	4150199	-	1269	1205
PA3707	refseq|NC_002516.2|chromosome	4150196	4150711	-	516	777
PA3708	refseq|NC_002516.2|chromosome	4150716	4152344	-	1629	4555
PA3709	refseq|NC_002516.2|chromosome	4152611	4154230	-	1620	1677
PA3710	refseq|NC_002516.2|chromosome	4154339	4156012	-	1674	2115
PA3711	refseq|NC_002516.2|chromosome	4156184	4157089	+	906	1403
PA3712	refseq|NC_002516.2|chromosome	4157126	4157821	-	696	5428
PA3713	refseq|NC_002516.2|chromosome	4158143	4160005	+	1863	850
PA3714	refseq|NC_002516.2|chromosome	4160329	4160970	+	642	550
PA3715	refseq|NC_002516.2|chromosome	4161091	4161894	+	804	380
PA3716	refseq|NC_002516.2|chromosome	4161973	4163679	-	1707	2090
PA3717	refseq|NC_002516.2|chromosome	4163890	4164231	+	342	606
PA3718	refseq|NC_002516.2|chromosome	4164330	4165571	-	1242	3095
PA3719	refseq|NC_002516.2|chromosome	4165719	4165880	-	162	837
PA3720	refseq|NC_002516.2|chromosome	4165888	4166313	-	426	2470
PA3721	refseq|NC_002516.2|chromosome	4166518	4167159	+	642	2125
PA3722	refseq|NC_002516.2|chromosome	4167172	4167522	-	351	866
PA3723	refseq|NC_002516.2|chromosome	4167711	4168817	-	1107	5050
PA3724	refseq|NC_002516.2|chromosome	4168987	4170483	-	1497	31497
PA3725	refseq|NC_002516.2|chromosome	4170770	4172485	-	1716	1442
PA3726	refseq|NC_002516.2|chromosome	4172529	4173068	-	540	307
PA3727	refseq|NC_002516.2|chromosome	4173175	4173867	-	693	110
PA3728	refseq|NC_002516.2|chromosome	4173886	4179126	-	5241	2402
PA3729	refseq|NC_002516.2|chromosome	4179276	4181342	-	2067	3075
PA3730	refseq|NC_002516.2|chromosome	4181378	4182019	-	642	893
PA3731	refseq|NC_002516.2|chromosome	4182075	4182770	-	696	6995
PA3732	refseq|NC_002516.2|chromosome	4182785	4183405	-	621	4295
PA3733	refseq|NC_002516.2|chromosome	4183710	4184939	+	1230	2810
PA3734	refseq|NC_002516.2|chromosome	4185522	4186727	+	1206	2385
PA3735	refseq|NC_002516.2|chromosome	4186781	4188190	-	1410	2416
PA3736	refseq|NC_002516.2|chromosome	4188243	4189547	-	1305	2244
PA3737	refseq|NC_002516.2|chromosome	4189761	4190489	-	729	3091
PA3738	refseq|NC_002516.2|chromosome	4190616	4191512	-	897	596
PA3739	refseq|NC_002516.2|chromosome	4191727	4193562	+	1836	803
PA3740	refseq|NC_002516.2|chromosome	4193675	4194361	+	687	890
PA3741	refseq|NC_002516.2|chromosome	4194431	4194856	-	426	119
PA3742	refseq|NC_002516.2|chromosome	4195008	4195358	-	351	3409
PA3743	refseq|NC_002516.2|chromosome	4195400	4196158	-	759	3234
PA3744	refseq|NC_002516.2|chromosome	4196165	4196692	-	528	2973
PA3745	refseq|NC_002516.2|chromosome	4196708	4196959	-	252	2679
PA3746	refseq|NC_002516.2|chromosome	4197169	4198542	-	1374	3463
PA3747	refseq|NC_002516.2|chromosome	4198843	4199643	+	801	745
PA3748	refseq|NC_002516.2|chromosome	4199656	4200948	+	1293	954
PA3749	refseq|NC_002516.2|chromosome	4201252	4202565	+	1314	371
PA3750	refseq|NC_002516.2|chromosome	4202573	4203322	-	750	418
PA3751	refseq|NC_002516.2|chromosome	4203324	4204505	-	1182	1790
PA3752	refseq|NC_002516.2|chromosome	4204543	4204737	-	195	629
PA3753	refseq|NC_002516.2|chromosome	4204734	4205258	-	525	4233
PA3754	refseq|NC_002516.2|chromosome	4205296	4205907	-	612	4993
PA3755	refseq|NC_002516.2|chromosome	4206048	4206602	+	555	862
PA3756	refseq|NC_002516.2|chromosome	4206665	4207165	+	501	2320
PA3757	refseq|NC_002516.2|chromosome	4207408	4208151	+	744	462
PA3758	refseq|NC_002516.2|chromosome	4208168	4209259	+	1092	675
PA3759	refseq|NC_002516.2|chromosome	4209256	4210278	+	1023	538
PA3760	refseq|NC_002516.2|chromosome	4210295	4212823	+	2529	1066
PA3761	refseq|NC_002516.2|chromosome	4212848	4214560	+	1713	627
PA3762	refseq|NC_002516.2|chromosome	4214762	4215079	-	318	843
PA3763	refseq|NC_002516.2|chromosome	4215544	4219440	-	3897	7986
PA3764	refseq|NC_002516.2|chromosome	4219841	4221199	+	1359	1145
PA3765	refseq|NC_002516.2|chromosome	4221213	4221797	-	585	554
PA3766	refseq|NC_002516.2|chromosome	4221923	4223179	-	1257	755
PA3767	refseq|NC_002516.2|chromosome	4223568	4224116	-	549	623
PA3768	refseq|NC_002516.2|chromosome	4224107	4225498	-	1392	3082
PA3769	refseq|NC_002516.2|chromosome	4225660	4227237	-	1578	2019
