# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995084_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995084.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995084.bam
PA2895	refseq|NC_002516.2|chromosome	3249977	3250741	-	765	633
PA2896	refseq|NC_002516.2|chromosome	3250738	3251322	-	585	1034
PA2897	refseq|NC_002516.2|chromosome	3251651	3253090	-	1440	10690
PA2898	refseq|NC_002516.2|chromosome	3253312	3253680	-	369	867
PA2899	refseq|NC_002516.2|chromosome	3253766	3254404	-	639	2415
PA2900	refseq|NC_002516.2|chromosome	3254598	3255407	-	810	1527
PA2901	refseq|NC_002516.2|chromosome	3255407	3255766	-	360	688
PA2902	refseq|NC_002516.2|chromosome	3255763	3256611	-	849	2291
PA2903	refseq|NC_002516.2|chromosome	3256681	3258360	-	1680	307
PA2904	refseq|NC_002516.2|chromosome	3258353	3259105	-	753	156
PA2905	refseq|NC_002516.2|chromosome	3259102	3259728	-	627	84
PA2906	refseq|NC_002516.2|chromosome	3259725	3261185	-	1461	351
PA2907	refseq|NC_002516.2|chromosome	3261522	3262769	+	1248	1027
PA2908	refseq|NC_002516.2|chromosome	3262762	3263862	+	1101	599
PA2909	refseq|NC_002516.2|chromosome	3263859	3264587	+	729	149
PA2910	refseq|NC_002516.2|chromosome	3264642	3265211	-	570	150
PA2911	refseq|NC_002516.2|chromosome	3265848	3268004	+	2157	541
PA2912	refseq|NC_002516.2|chromosome	3268057	3268830	+	774	116
PA2913	refseq|NC_002516.2|chromosome	3268827	3269798	+	972	111
PA2914	refseq|NC_002516.2|chromosome	3269795	3270826	+	1032	970
PA2915	refseq|NC_002516.2|chromosome	3270827	3271693	-	867	3650
PA2916	refseq|NC_002516.2|chromosome	3271813	3272406	-	594	80
PA2917	refseq|NC_002516.2|chromosome	3272457	3273293	-	837	732
PA2918	refseq|NC_002516.2|chromosome	3273504	3274277	+	774	905
PA2919	refseq|NC_002516.2|chromosome	3274328	3274585	+	258	147
PA2920	refseq|NC_002516.2|chromosome	3274597	3276234	-	1638	1500
PA2921	refseq|NC_002516.2|chromosome	3276319	3277308	-	990	332
PA2922	refseq|NC_002516.2|chromosome	3277409	3278578	+	1170	227
PA2923	refseq|NC_002516.2|chromosome	3278638	3279423	+	786	182
PA2924	refseq|NC_002516.2|chromosome	3279479	3280168	+	690	142
PA2925	refseq|NC_002516.2|chromosome	3280165	3280878	+	714	144
PA2926	refseq|NC_002516.2|chromosome	3280899	3281666	+	768	108
PA2927	refseq|NC_002516.2|chromosome	3281988	3283319	+	1332	713
PA2928	refseq|NC_002516.2|chromosome	3283375	3284598	-	1224	249
PA2929	refseq|NC_002516.2|chromosome	3285007	3285621	-	615	274
PA2930	refseq|NC_002516.2|chromosome	3285687	3286613	+	927	2586
PA2931	refseq|NC_002516.2|chromosome	3286624	3287214	-	591	1157
PA2932	refseq|NC_002516.2|chromosome	3287340	3288449	+	1110	411
PA2933	refseq|NC_002516.2|chromosome	3288515	3289693	+	1179	206
PA2934	refseq|NC_002516.2|chromosome	3289715	3290674	+	960	307
PA2935	refseq|NC_002516.2|chromosome	3290694	3291173	-	480	148
PA2936	refseq|NC_002516.2|chromosome	3291283	3291864	+	582	191
PA2937	refseq|NC_002516.2|chromosome	3291960	3292268	+	309	3775
PA2938	refseq|NC_002516.2|chromosome	3292324	3293781	-	1458	1966
PA2939	refseq|NC_002516.2|chromosome	3294282	3295892	+	1611	3032
PA2940	refseq|NC_002516.2|chromosome	3295979	3297118	-	1140	922
PA2941	refseq|NC_002516.2|chromosome	3297240	3297884	-	645	983
PA2942	refseq|NC_002516.2|chromosome	3297905	3298921	-	1017	1171
PA2942.1	refseq|NC_002516.2|chromosome	3299022	3299269	+	248	448
PA2943	refseq|NC_002516.2|chromosome	3299492	3300586	+	1095	892
PA2944	refseq|NC_002516.2|chromosome	3300615	3304361	-	3747	1251
PA2945	refseq|NC_002516.2|chromosome	3304437	3305564	-	1128	1578
PA2946	refseq|NC_002516.2|chromosome	3305919	3307013	+	1095	3112
PA2947	refseq|NC_002516.2|chromosome	3307085	3307513	+	429	164
PA2948	refseq|NC_002516.2|chromosome	3307510	3308262	+	753	195
PA2949	refseq|NC_002516.2|chromosome	3308391	3309338	+	948	704
PA2950	refseq|NC_002516.2|chromosome	3309411	3310607	-	1197	4551
PA2951	refseq|NC_002516.2|chromosome	3310792	3311721	-	930	36696
PA2952	refseq|NC_002516.2|chromosome	3311721	3312470	-	750	33183
PA2953	refseq|NC_002516.2|chromosome	3312791	3314446	+	1656	6074
PA2954	refseq|NC_002516.2|chromosome	3314495	3315064	-	570	505
PA2955	refseq|NC_002516.2|chromosome	3315057	3315689	-	633	480
PA2956	refseq|NC_002516.2|chromosome	3315754	3316650	-	897	804
PA2957	refseq|NC_002516.2|chromosome	3316800	3317438	-	639	2058
PA2958	refseq|NC_002516.2|chromosome	3317524	3318657	+	1134	2312
PA2958.1	refseq|NC_002516.2|chromosome	3318663	3318859	+	197	313
PA2959	refseq|NC_002516.2|chromosome	3318883	3319659	-	777	1631
PA2960	refseq|NC_002516.2|chromosome	3319674	3320030	-	357	2841
PA2961	refseq|NC_002516.2|chromosome	3320064	3321050	-	987	1640
PA2962	refseq|NC_002516.2|chromosome	3321043	3321675	-	633	1570
PA2963	refseq|NC_002516.2|chromosome	3321704	3322753	-	1050	2240
PA2964	refseq|NC_002516.2|chromosome	3322759	3323574	-	816	1456
PA2965	refseq|NC_002516.2|chromosome	3323574	3324818	-	1245	10049
PA2966	refseq|NC_002516.2|chromosome	3324947	3325183	-	237	21653
PA2967	refseq|NC_002516.2|chromosome	3325379	3326122	-	744	4739
PA2968	refseq|NC_002516.2|chromosome	3326145	3327083	-	939	2934
PA2969	refseq|NC_002516.2|chromosome	3327189	3328169	-	981	553
PA2970	refseq|NC_002516.2|chromosome	3328203	3328385	-	183	3422
PA2971	refseq|NC_002516.2|chromosome	3328399	3328935	-	537	4007
PA2972	refseq|NC_002516.2|chromosome	3329045	3329623	+	579	432
PA2973	refseq|NC_002516.2|chromosome	3329690	3330670	-	981	1311
PA2974	refseq|NC_002516.2|chromosome	3330663	3331355	-	693	1165
PA2975	refseq|NC_002516.2|chromosome	3331348	3332304	-	957	3652
PA2976	refseq|NC_002516.2|chromosome	3332881	3336054	+	3174	13377
PA2977	refseq|NC_002516.2|chromosome	3336212	3337231	-	1020	648
PA2978	refseq|NC_002516.2|chromosome	3337228	3337692	-	465	799
PA2979	refseq|NC_002516.2|chromosome	3337692	3338456	-	765	1395
PA2980	refseq|NC_002516.2|chromosome	3338456	3338641	-	186	1099
PA2981	refseq|NC_002516.2|chromosome	3338679	3339677	-	999	1050
PA2982	refseq|NC_002516.2|chromosome	3339677	3340117	-	441	355
PA2983	refseq|NC_002516.2|chromosome	3340114	3340749	-	636	557
PA2984	refseq|NC_002516.2|chromosome	3340822	3343047	-	2226	615
PA2985	refseq|NC_002516.2|chromosome	3343178	3343711	+	534	411
PA2986	refseq|NC_002516.2|chromosome	3343799	3345100	-	1302	1316
PA2987	refseq|NC_002516.2|chromosome	3345113	3345796	-	684	1241
PA2988	refseq|NC_002516.2|chromosome	3345789	3347039	-	1251	1571
PA2989	refseq|NC_002516.2|chromosome	3346977	3347741	+	765	1324
PA2990	refseq|NC_002516.2|chromosome	3348073	3348795	+	723	2811
PA2991	refseq|NC_002516.2|chromosome	3348838	3350232	-	1395	5729
PA2992	refseq|NC_002516.2|chromosome	3350411	3350638	-	228	798
PA2993	refseq|NC_002516.2|chromosome	3350635	3351663	-	1029	1331
PA2994	refseq|NC_002516.2|chromosome	3351656	3352879	-	1224	1740
PA2995	refseq|NC_002516.2|chromosome	3352890	3353498	-	609	884
PA2996	refseq|NC_002516.2|chromosome	3353498	3354172	-	675	1615
PA2997	refseq|NC_002516.2|chromosome	3354169	3354954	-	786	1333
PA2998	refseq|NC_002516.2|chromosome	3354947	3356158	-	1212	2870
PA2999	refseq|NC_002516.2|chromosome	3356162	3357499	-	1338	2699
PA3000	refseq|NC_002516.2|chromosome	3357758	3359167	-	1410	2152
PA3001	refseq|NC_002516.2|chromosome	3359269	3360654	-	1386	15661
PA3002	refseq|NC_002516.2|chromosome	3360875	3364321	+	3447	6119
PA3003	refseq|NC_002516.2|chromosome	3364332	3364961	+	630	1617
PA3004	refseq|NC_002516.2|chromosome	3365007	3365744	-	738	3166
PA3005	refseq|NC_002516.2|chromosome	3365756	3366754	-	999	3170
PA3006	refseq|NC_002516.2|chromosome	3366970	3367671	-	702	1512
PA3007	refseq|NC_002516.2|chromosome	3367903	3368517	+	615	2241
PA3008	refseq|NC_002516.2|chromosome	3368529	3369014	+	486	742
PA3009	refseq|NC_002516.2|chromosome	3369036	3369269	-	234	853
PA3010	refseq|NC_002516.2|chromosome	3369475	3369993	-	519	1858
PA3011	refseq|NC_002516.2|chromosome	3370100	3372706	-	2607	8889
PA3012	refseq|NC_002516.2|chromosome	3372797	3373171	-	375	428
PA3013	refseq|NC_002516.2|chromosome	3373254	3374429	-	1176	6578
PA3014	refseq|NC_002516.2|chromosome	3374460	3376607	-	2148	18148
PA3015	refseq|NC_002516.2|chromosome	3377035	3377853	+	819	2595
PA3016	refseq|NC_002516.2|chromosome	3377870	3378304	-	435	973
PA3017	refseq|NC_002516.2|chromosome	3378512	3378949	+	438	5641
PA3018	refseq|NC_002516.2|chromosome	3378979	3379665	-	687	1132
PA3019	refseq|NC_002516.2|chromosome	3379815	3381737	-	1923	1891
PA3020	refseq|NC_002516.2|chromosome	3381963	3383891	+	1929	4595
PA3021	refseq|NC_002516.2|chromosome	3383948	3384334	+	387	1000
PA3022	refseq|NC_002516.2|chromosome	3384378	3385184	-	807	3304
PA3023	refseq|NC_002516.2|chromosome	3385287	3386195	-	909	844
PA3024	refseq|NC_002516.2|chromosome	3386270	3387829	-	1560	804
PA3025	refseq|NC_002516.2|chromosome	3387850	3389430	-	1581	720
PA3026	refseq|NC_002516.2|chromosome	3389436	3391031	-	1596	1301
PA3027	refseq|NC_002516.2|chromosome	3391208	3392239	+	1032	1360
PA3028	refseq|NC_002516.2|chromosome	3392268	3393485	-	1218	2161
PA3029	refseq|NC_002516.2|chromosome	3393482	3394021	-	540	3316
PA3030	refseq|NC_002516.2|chromosome	3394088	3394684	+	597	553
PA3031	refseq|NC_002516.2|chromosome	3394816	3395037	+	222	10512
PA3031.1	refseq|NC_002516.2|chromosome	3395190	3395266	+	77	37
PA3032	refseq|NC_002516.2|chromosome	3395325	3396728	-	1404	2874
PA3033	refseq|NC_002516.2|chromosome	3397096	3397374	-	279	450
PA3034	refseq|NC_002516.2|chromosome	3397381	3397938	-	558	810
PA3035	refseq|NC_002516.2|chromosome	3398104	3398700	+	597	323
PA3036	refseq|NC_002516.2|chromosome	3398717	3399649	+	933	201
PA3037	refseq|NC_002516.2|chromosome	3399649	3400515	+	867	370
PA3038	refseq|NC_002516.2|chromosome	3400684	3401949	+	1266	8629
PA3039	refseq|NC_002516.2|chromosome	3402134	3403516	-	1383	230
PA3040	refseq|NC_002516.2|chromosome	3403812	3404141	+	330	5507
PA3041	refseq|NC_002516.2|chromosome	3404145	3404525	+	381	1345
PA3042	refseq|NC_002516.2|chromosome	3404539	3404862	+	324	387
PA3043	refseq|NC_002516.2|chromosome	3404979	3406310	+	1332	2314
PA3044	refseq|NC_002516.2|chromosome	3406321	3408546	-	2226	653
PA3045	refseq|NC_002516.2|chromosome	3408560	3409183	-	624	283
PA3046	refseq|NC_002516.2|chromosome	3409609	3409953	-	345	1504
PA3047	refseq|NC_002516.2|chromosome	3410264	3411694	+	1431	2255
PA3048	refseq|NC_002516.2|chromosome	3411763	3413940	-	2178	2988
PA3049	refseq|NC_002516.2|chromosome	3414401	3414613	+	213	189287
PA3050	refseq|NC_002516.2|chromosome	3414701	3415729	-	1029	1761
PA3051	refseq|NC_002516.2|chromosome	3415786	3416067	-	282	465
PA3052	refseq|NC_002516.2|chromosome	3416061	3417041	+	981	2901
PA3053	refseq|NC_002516.2|chromosome	3417113	3418120	+	1008	2004
PA3054	refseq|NC_002516.2|chromosome	3418288	3420192	+	1905	2170
PA3055	refseq|NC_002516.2|chromosome	3420309	3420785	-	477	1456
PA3056	refseq|NC_002516.2|chromosome	3420823	3421299	-	477	1404
PA3057	refseq|NC_002516.2|chromosome	3421425	3421655	+	231	306
PA3058	refseq|NC_002516.2|chromosome	3421696	3423066	-	1371	517
PA3059	refseq|NC_002516.2|chromosome	3423068	3424591	-	1524	450
PA3060	refseq|NC_002516.2|chromosome	3424588	3425577	-	990	307
PA3061	refseq|NC_002516.2|chromosome	3425555	3426922	-	1368	461
PA3062	refseq|NC_002516.2|chromosome	3426928	3427446	-	519	90
PA3063	refseq|NC_002516.2|chromosome	3427486	3431067	-	3582	313
PA3064	refseq|NC_002516.2|chromosome	3431045	3433891	-	2847	1541
PA3065	refseq|NC_002516.2|chromosome	3434373	3435359	-	987	14186
PA3066	refseq|NC_002516.2|chromosome	3435372	3435944	-	573	31354
PA3067	refseq|NC_002516.2|chromosome	3435987	3436430	-	444	22727
PA3068	refseq|NC_002516.2|chromosome	3436578	3441440	-	4863	10274
PA3069	refseq|NC_002516.2|chromosome	3441713	3442330	-	618	317
PA3070	refseq|NC_002516.2|chromosome	3442823	3443803	+	981	2728
PA3071	refseq|NC_002516.2|chromosome	3443814	3444752	+	939	1088
PA3072	refseq|NC_002516.2|chromosome	3444749	3445243	+	495	175
PA3073	refseq|NC_002516.2|chromosome	3445236	3446258	+	1023	322
PA3074	refseq|NC_002516.2|chromosome	3446255	3448015	+	1761	626
PA3075	refseq|NC_002516.2|chromosome	3448012	3449643	+	1632	893
PA3076	refseq|NC_002516.2|chromosome	3449697	3450776	+	1080	1432
PA3077	refseq|NC_002516.2|chromosome	3450838	3451509	+	672	707
PA3078	refseq|NC_002516.2|chromosome	3451506	3452801	+	1296	788
PA3079	refseq|NC_002516.2|chromosome	3452872	3455253	-	2382	6714
PA3080	refseq|NC_002516.2|chromosome	3455266	3456363	-	1098	3540
PA3081	refseq|NC_002516.2|chromosome	3456543	3457910	-	1368	936
PA3082	refseq|NC_002516.2|chromosome	3457969	3459933	-	1965	1775
PA3083	refseq|NC_002516.2|chromosome	3460380	3463037	-	2658	12069
PA3084	refseq|NC_002516.2|chromosome	3463056	3463856	-	801	1653
PA3085	refseq|NC_002516.2|chromosome	3463889	3464152	-	264	349
PA3086	refseq|NC_002516.2|chromosome	3464236	3465096	-	861	756
PA3087	refseq|NC_002516.2|chromosome	3465093	3466073	-	981	1166
PA3088	refseq|NC_002516.2|chromosome	3466073	3466960	-	888	2360
PA3089	refseq|NC_002516.2|chromosome	3467085	3468050	+	966	739
PA3090	refseq|NC_002516.2|chromosome	3468108	3468965	+	858	368
PA3091	refseq|NC_002516.2|chromosome	3468988	3470427	-	1440	1731
PA3092	refseq|NC_002516.2|chromosome	3470764	3472803	-	2040	576
PA3093	refseq|NC_002516.2|chromosome	3473018	3474136	+	1119	2667
PA3094	refseq|NC_002516.2|chromosome	3474133	3475170	+	1038	1629
PA3094.1	refseq|NC_002516.2|chromosome	3475457	3475533	-	77	230
PA3094.2	refseq|NC_002516.2|chromosome	3475648	3475724	-	77	72
PA3094.3	refseq|NC_002516.2|chromosome	3475741	3475816	-	76	25
PA3095	refseq|NC_002516.2|chromosome	3475956	3476480	-	525	1057
PA3096	refseq|NC_002516.2|chromosome	3476482	3477630	-	1149	979
PA3097	refseq|NC_002516.2|chromosome	3477627	3478628	-	1002	688
PA3098	refseq|NC_002516.2|chromosome	3478625	3479338	-	714	505
PA3099	refseq|NC_002516.2|chromosome	3479335	3479724	-	390	440
PA3100	refseq|NC_002516.2|chromosome	3479721	3480239	-	519	503
PA3101	refseq|NC_002516.2|chromosome	3480246	3480692	-	447	2231
PA3102	refseq|NC_002516.2|chromosome	3480697	3481914	-	1218	2054
PA3103	refseq|NC_002516.2|chromosome	3481914	3483422	-	1509	5556
PA3104	refseq|NC_002516.2|chromosome	3483642	3484349	+	708	2931
PA3105	refseq|NC_002516.2|chromosome	3484354	3486330	+	1977	4777
PA3106	refseq|NC_002516.2|chromosome	3486417	3487184	-	768	1551
PA3107	refseq|NC_002516.2|chromosome	3487181	3488392	-	1212	4441
PA3108	refseq|NC_002516.2|chromosome	3488409	3489914	-	1506	11997
PA3109	refseq|NC_002516.2|chromosome	3490136	3490678	-	543	1042
PA3110	refseq|NC_002516.2|chromosome	3490752	3491411	-	660	1206
PA3111	refseq|NC_002516.2|chromosome	3491415	3492704	-	1290	2557
PA3112	refseq|NC_002516.2|chromosome	3492701	3493573	-	873	4487
PA3113	refseq|NC_002516.2|chromosome	3493842	3494477	-	636	960
PA3114	refseq|NC_002516.2|chromosome	3494567	3495424	-	858	603
PA3115	refseq|NC_002516.2|chromosome	3495446	3498205	-	2760	25149
PA3116	refseq|NC_002516.2|chromosome	3498374	3499384	-	1011	1165
PA3117	refseq|NC_002516.2|chromosome	3499486	3500598	-	1113	3832
PA3118	refseq|NC_002516.2|chromosome	3500668	3501750	-	1083	3319
PA3119	refseq|NC_002516.2|chromosome	3501809	3502372	-	564	382
PA3120	refseq|NC_002516.2|chromosome	3502642	3503280	-	639	1237
PA3121	refseq|NC_002516.2|chromosome	3503292	3504716	-	1425	2202
PA3122	refseq|NC_002516.2|chromosome	3504879	3505772	+	894	997
PA3123	refseq|NC_002516.2|chromosome	3505865	3506242	-	378	2010
PA3124	refseq|NC_002516.2|chromosome	3506322	3507233	-	912	3332
PA3125	refseq|NC_002516.2|chromosome	3507345	3508673	+	1329	1431
PA3126	refseq|NC_002516.2|chromosome	3508717	3509166	-	450	25226
PA3127	refseq|NC_002516.2|chromosome	3509324	3510127	+	804	1018
PA3128	refseq|NC_002516.2|chromosome	3510144	3510890	+	747	864
PA3129	refseq|NC_002516.2|chromosome	3510905	3511864	-	960	449
PA3130	refseq|NC_002516.2|chromosome	3511957	3512394	-	438	309
PA3131	refseq|NC_002516.2|chromosome	3512394	3513041	-	648	572
PA3132	refseq|NC_002516.2|chromosome	3513154	3514011	-	858	322
PA3133	refseq|NC_002516.2|chromosome	3514023	3514565	-	543	420
PA3133.1	refseq|NC_002516.2|chromosome	3514723	3514798	-	76	8
PA3133.2	refseq|NC_002516.2|chromosome	3514845	3514920	-	76	329
PA3133.3	refseq|NC_002516.2|chromosome	3515014	3515089	-	76	88
PA3133.4	refseq|NC_002516.2|chromosome	3515138	3515213	-	76	396
PA3134	refseq|NC_002516.2|chromosome	3515416	3516900	-	1485	3036
PA3135	refseq|NC_002516.2|chromosome	3516938	3517858	-	921	543
PA3136	refseq|NC_002516.2|chromosome	3517928	3518995	+	1068	316
PA3137	refseq|NC_002516.2|chromosome	3519045	3520544	+	1500	873
PA3138	refseq|NC_002516.2|chromosome	3520548	3522560	-	2013	7269
PA3139	refseq|NC_002516.2|chromosome	3522748	3523944	+	1197	7659
PA3139.1	refseq|NC_002516.2|chromosome	3524012	3524087	+	76	24
PA3140	refseq|NC_002516.2|chromosome	3524161	3524490	-	330	286
PA3141	refseq|NC_002516.2|chromosome	3524681	3526678	-	1998	8903
PA3142	refseq|NC_002516.2|chromosome	3527429	3527734	-	306	3297
PA3143	refseq|NC_002516.2|chromosome	3527670	3528212	-	543	1854
PA3144	refseq|NC_002516.2|chromosome	3528231	3528350	-	120	851
PA3145	refseq|NC_002516.2|chromosome	3528428	3529447	-	1020	1919
PA3146	refseq|NC_002516.2|chromosome	3529508	3530458	-	951	2344
PA3147	refseq|NC_002516.2|chromosome	3530467	3531708	-	1242	7220
PA3148	refseq|NC_002516.2|chromosome	3531751	3532815	-	1065	6045
PA3149	refseq|NC_002516.2|chromosome	3532812	3533933	-	1122	3858
PA3150	refseq|NC_002516.2|chromosome	3533948	3535081	-	1134	6166
PA3151	refseq|NC_002516.2|chromosome	3535216	3535971	-	756	1506
PA3152	refseq|NC_002516.2|chromosome	3535971	3536579	-	609	1143
PA3153	refseq|NC_002516.2|chromosome	3536576	3537811	-	1236	1351
PA3154	refseq|NC_002516.2|chromosome	3537808	3539124	-	1317	2123
PA3155	refseq|NC_002516.2|chromosome	3539128	3540207	-	1080	9326
PA3156	refseq|NC_002516.2|chromosome	3540210	3540785	-	576	6646
PA3157	refseq|NC_002516.2|chromosome	3540782	3542671	-	1890	7030
PA3158	refseq|NC_002516.2|chromosome	3542740	3543690	-	951	9064
PA3159	refseq|NC_002516.2|chromosome	3543764	3545074	-	1311	24126
PA3160	refseq|NC_002516.2|chromosome	3545881	3546927	-	1047	14413
PA3161	refseq|NC_002516.2|chromosome	3547689	3547973	-	285	12781
PA3162	refseq|NC_002516.2|chromosome	3548110	3549789	-	1680	29939
PA3163	refseq|NC_002516.2|chromosome	3550057	3550746	-	690	3314
PA3165	refseq|NC_002516.2|chromosome	3552979	3554088	-	1110	1466
PA3166	refseq|NC_002516.2|chromosome	3554157	3555254	-	1098	2019
PA3167	refseq|NC_002516.2|chromosome	3555254	3556339	-	1086	3948
PA3168	refseq|NC_002516.2|chromosome	3556427	3559198	-	2772	12849
PA3169	refseq|NC_002516.2|chromosome	3559435	3560511	-	1077	825
PA3170	refseq|NC_002516.2|chromosome	3560621	3561955	+	1335	3572
PA3171	refseq|NC_002516.2|chromosome	3562106	3562804	+	699	2606
PA3172	refseq|NC_002516.2|chromosome	3562801	3563481	+	681	2057
PA3173	refseq|NC_002516.2|chromosome	3563546	3564286	+	741	1680
PA3174	refseq|NC_002516.2|chromosome	3564445	3565173	+	729	289
PA3175	refseq|NC_002516.2|chromosome	3565189	3566124	+	936	291
PA3176	refseq|NC_002516.2|chromosome	3566163	3567377	+	1215	275
PA3177	refseq|NC_002516.2|chromosome	3567606	3568529	+	924	923
PA3178	refseq|NC_002516.2|chromosome	3568636	3569013	-	378	220
PA3179	refseq|NC_002516.2|chromosome	3569106	3570266	-	1161	1356
PA3180	refseq|NC_002516.2|chromosome	3570414	3570851	+	438	881
PA3181	refseq|NC_002516.2|chromosome	3570941	3571603	-	663	840
PA3182	refseq|NC_002516.2|chromosome	3571621	3572337	-	717	518
PA3183	refseq|NC_002516.2|chromosome	3572324	3573793	-	1470	1498
PA3184	refseq|NC_002516.2|chromosome	3573980	3574837	+	858	2330
PA3185	refseq|NC_002516.2|chromosome	3574846	3575697	-	852	1341
PA3186	refseq|NC_002516.2|chromosome	3575912	3577276	-	1365	2147
PA3187	refseq|NC_002516.2|chromosome	3577320	3578480	-	1161	939
PA3188	refseq|NC_002516.2|chromosome	3578513	3579358	-	846	458
PA3189	refseq|NC_002516.2|chromosome	3579351	3580283	-	933	671
PA3190	refseq|NC_002516.2|chromosome	3580384	3581646	-	1263	2034
PA3191	refseq|NC_002516.2|chromosome	3582171	3583592	-	1422	2071
PA3192	refseq|NC_002516.2|chromosome	3583616	3584344	-	729	520
PA3193	refseq|NC_002516.2|chromosome	3584379	3585374	-	996	1250
PA3194	refseq|NC_002516.2|chromosome	3585477	3587303	-	1827	2399
PA3195	refseq|NC_002516.2|chromosome	3587433	3588437	+	1005	1738
PA3196	refseq|NC_002516.2|chromosome	3588741	3589271	-	531	713
PA3197	refseq|NC_002516.2|chromosome	3589352	3590350	-	999	762
PA3198	refseq|NC_002516.2|chromosome	3590490	3591242	-	753	571
PA3199	refseq|NC_002516.2|chromosome	3591415	3592044	-	630	1701
PA3200	refseq|NC_002516.2|chromosome	3592041	3592928	-	888	1939
PA3201	refseq|NC_002516.2|chromosome	3593144	3593731	+	588	5044
PA3202	refseq|NC_002516.2|chromosome	3593733	3594032	+	300	1008
PA3203	refseq|NC_002516.2|chromosome	3594208	3594570	+	363	1048
PA3204	refseq|NC_002516.2|chromosome	3594581	3595258	+	678	1003
PA3205	refseq|NC_002516.2|chromosome	3595387	3595827	+	441	774
PA3206	refseq|NC_002516.2|chromosome	3595942	3597279	+	1338	592
PA3207	refseq|NC_002516.2|chromosome	3597319	3597798	+	480	259
PA3208	refseq|NC_002516.2|chromosome	3597779	3598339	-	561	620
PA3209	refseq|NC_002516.2|chromosome	3598404	3598775	-	372	104
PA3210	refseq|NC_002516.2|chromosome	3598933	3600387	+	1455	862
PA3211	refseq|NC_002516.2|chromosome	3600454	3601599	+	1146	1186
PA3212	refseq|NC_002516.2|chromosome	3601596	3602390	+	795	339
PA3213	refseq|NC_002516.2|chromosome	3602392	3603330	+	939	894
PA3214	refseq|NC_002516.2|chromosome	3603327	3603971	+	645	749
PA3215	refseq|NC_002516.2|chromosome	3603994	3605007	-	1014	2419
